CUSTOMER_ID,CUSTOMER_AGE,REGION_DENSITY
POL020165,40,4076
POL019069,43,8794
POL023098,36,8794
POL058411,40,34738
POL029719,39,5410
POL047368,40,73430
POL021254,44,8794
POL049718,48,8794
POL052724,40,17804
POL050688,43,8794
POL056524,39,4076
POL033625,36,17804
POL030881,45,4076
POL022934,43,7788
POL000609,36,4990
POL024335,52,34738
POL019844,40,8794
POL053362,35,8794
POL058434,44,34738
POL051498,57,8794
POL014334,47,27003
POL027631,35,4990
POL052383,45,8794
POL005366,46,8794
POL047394,37,27003
POL056431,47,8794
POL000687,40,34738
POL057914,36,6108
POL034599,45,73430
POL035969,44,8794
POL016919,45,13051
POL043199,46,17804
POL026860,36,34738
POL001217,43,8794
POL050896,43,34738
POL014734,49,73430
POL042080,46,8794
POL011281,47,8794
POL045540,44,6108
POL023366,35,21622
POL038796,35,4076
POL026243,47,34791
POL020132,46,27003
POL029727,56,34738
POL006314,60,5410
POL053813,39,5410
POL018814,43,7788
POL052912,38,8794
POL003641,53,73430
POL008455,50,8794
POL013572,54,16206
POL038212,36,4076
POL000431,53,34738
POL047512,39,8794
POL012247,36,6112
POL021822,42,21622
POL029200,52,6112
POL051436,48,8794
POL053569,46,17804
POL000807,62,27003
POL043790,39,27003
POL045437,51,8794
POL007580,50,34738
POL040870,46,73430
POL055698,41,8794
POL039517,40,8794
POL056381,43,8794
POL020145,36,73430
POL017117,64,17804
POL006834,44,7788
POL016857,39,34738
POL018730,54,7788
POL049412,51,4076
POL029021,59,34738
POL035038,54,13051
POL016128,36,4076
POL051480,39,8794
POL050476,45,27003
POL017940,41,6112
POL039378,40,4990
POL046876,41,8794
POL001757,53,34738
POL035814,35,4076
POL032490,37,4076
POL029511,47,6112
POL045176,42,73430
POL020923,54,7788
POL040548,37,8794
POL011772,39,4076
POL050405,44,7788
POL009895,46,27003
POL032926,39,73430
POL013597,54,6108
POL012546,40,4076
POL019550,43,6108
POL053889,36,73430
POL032143,48,34738
POL036417,50,20905
POL029968,48,73430
POL043788,39,34738
POL016355,52,8794
POL003509,36,6112
POL014372,42,34791
POL019819,45,7788
POL049782,54,8794
POL037235,39,16733
POL012695,45,4076
POL022323,45,34738
POL028099,36,34738
POL029908,47,8794
POL039470,52,27003
POL044471,50,8794
POL051319,47,4990
POL004144,49,8794
POL053591,36,6108
POL037574,49,7788
POL057111,35,27003
POL000702,61,6108
POL006196,43,5410
POL029922,36,5410
POL011054,36,4990
POL033565,55,5410
POL019739,44,8794
POL025695,41,34738
POL029007,35,8794
POL001423,39,4990
POL013709,36,8794
POL053249,43,4076
POL015469,40,7788
POL007211,36,13051
POL049698,40,73430
POL006604,36,34738
POL018032,46,34738
POL037477,35,8794
POL024900,38,8794
POL046407,42,73430
POL038760,40,8794
POL049721,43,7788
POL025087,35,17804
POL029315,41,290
POL048833,36,8794
POL019793,36,5410
POL049637,47,27003
POL046955,43,27003
POL012348,45,8794
POL012863,50,34738
POL013121,53,34738
POL039573,43,8794
POL021860,58,8794
POL055362,35,27003
POL017971,36,17804
POL020993,35,8794
POL029345,55,34791
POL035802,42,7788
POL004582,39,5410
POL042809,45,8794
POL041106,39,8794
POL053973,48,5410
POL042867,41,4076
POL040332,47,6112
POL049531,57,8794
POL028128,41,4076
POL057389,59,290
POL007662,36,8794
POL016036,44,5410
POL048270,47,27003
POL041365,43,4076
POL019958,54,5410
POL002793,58,27742
POL020221,66,17804
POL035611,43,5410
POL042277,48,4076
POL017489,40,8794
POL054926,43,8794
POL034782,40,34791
POL026520,41,6112
POL044446,45,27003
POL050941,40,6108
POL051052,49,7788
POL013171,54,13051
POL035263,50,4076
POL032710,55,17804
POL014238,48,34738
POL004258,45,4076
POL009746,63,16206
POL016895,62,8794
POL041016,37,73430
POL010172,38,73430
POL040851,53,7788
POL000664,44,34791
POL053548,36,7788
POL012607,45,8794
POL020867,41,34738
POL058313,50,17804
POL032922,39,27003
POL036969,45,8794
POL052750,40,7788
POL049703,45,4076
POL032915,40,8794
POL042508,51,73430
POL004652,39,34738
POL014971,52,16206
POL005132,41,21622
POL014543,43,27003
POL035340,53,34738
POL030365,48,8794
POL019679,42,27003
POL036558,48,4990
POL052574,50,34738
POL016689,37,27742
POL026154,39,4076
POL052670,36,21622
POL000296,48,27003
POL051766,45,27003
POL019901,44,8794
POL004045,36,17804
POL000312,64,27742
POL035223,49,4076
POL056476,40,27003
POL019479,45,27003
POL038218,53,27003
POL013095,52,8794
POL057330,54,34738
POL002557,40,8794
POL019542,53,7788
POL004107,45,21622
POL044012,39,8794
POL024356,35,8794
POL022108,40,5410
POL003623,57,5410
POL051321,62,7788
POL032413,48,5410
POL020494,50,4076
POL029383,56,4076
POL024144,40,4076
POL010593,53,8794
POL012606,40,8794
POL002554,40,5410
POL012784,49,8794
POL048089,61,8794
POL047723,36,6112
POL045343,45,6112
POL048857,45,7788
POL010962,53,6108
POL017899,50,13051
POL020305,64,8794
POL007386,48,34738
POL014362,44,8794
POL033530,45,4990
POL015304,49,4990
POL030766,50,4076
POL016113,54,13051
POL020423,50,34738
POL001088,52,34791
POL021925,47,34738
POL031372,37,17804
POL023130,39,8794
POL024929,45,8794
POL031818,35,7788
POL045076,53,4076
POL013857,58,27003
POL001820,46,6112
POL003222,39,8794
POL048341,46,8794
POL026564,47,73430
POL038271,40,8794
POL044543,47,4076
POL021092,50,8794
POL023945,50,4076
POL019824,40,4076
POL057498,47,27003
POL056799,38,27003
POL014778,37,27003
POL039076,62,8794
POL006632,38,8794
POL023693,49,4076
POL008321,63,17804
POL015947,45,8794
POL047460,56,34738
POL013848,53,13051
POL014528,41,8794
POL006449,55,17804
POL049126,51,8794
POL022306,49,27003
POL022466,39,27003
POL048547,35,27742
POL039831,35,8794
POL008439,47,8794
POL038054,55,17804
POL054186,40,8794
POL006512,39,8794
POL033255,47,5410
POL025924,48,8794
POL008334,44,5410
POL001207,37,34738
POL042467,39,8794
POL011912,44,17804
POL046716,50,34738
POL017416,36,7788
POL019346,52,8794
POL049221,60,4076
POL039948,40,8794
POL047387,44,27003
POL000744,48,290
POL025126,41,27003
POL029348,51,27003
POL029424,51,7788
POL040760,42,7788
POL045958,45,34738
POL056630,40,27003
POL002685,45,7788
POL048762,53,7788
POL018221,51,8794
POL033585,50,8794
POL003871,47,73430
POL039331,37,6112
POL036890,42,17804
POL002600,49,73430
POL026125,40,27742
POL020782,42,27742
POL055390,51,73430
POL055893,43,27003
POL033801,44,27742
POL026156,58,17804
POL019373,43,34791
POL017855,40,73430
POL050783,56,8794
POL036625,41,8794
POL033236,50,8794
POL055164,52,7788
POL041418,48,6112
POL041818,47,6108
POL033321,65,8794
POL028399,37,8794
POL047544,41,8794
POL056005,49,21622
POL005125,39,8794
POL043537,40,27742
POL029562,41,27742
POL022572,48,5410
POL017638,53,34738
POL014988,47,27003
POL025070,38,5410
POL014118,36,7788
POL036609,47,7788
POL003430,42,5410
POL023698,42,4076
POL009369,50,290
POL017600,36,8794
POL024261,36,17804
POL030650,38,8794
POL011699,35,73430
POL017335,37,8794
POL000955,47,7788
POL005939,40,8794
POL024105,50,8794
POL026973,58,27003
POL052810,52,8794
POL022167,62,8794
POL037082,41,5410
POL004449,42,27003
POL014089,37,8794
POL019143,47,4076
POL010556,43,16733
POL004741,40,34738
POL034470,40,27003
POL034511,56,27003
POL035836,51,7788
POL019696,37,4076
POL032639,35,4076
POL039591,37,4076
POL010508,36,34738
POL004072,51,4076
POL008820,53,27003
POL051447,47,7788
POL017322,51,4076
POL040395,41,4076
POL028578,55,27003
POL033898,42,27003
POL002797,40,6108
POL041507,45,27003
POL055158,45,8794
POL003239,41,17804
POL011297,45,8794
POL014802,47,8794
POL027533,40,27003
POL032892,44,27003
POL008759,38,65567
POL055330,48,27003
POL020114,56,8794
POL018858,45,4076
POL002939,47,27003
POL050389,48,4076
POL021662,50,17804
POL001534,50,34738
POL046996,35,8794
POL019200,54,8794
POL050542,44,27003
POL029319,59,8794
POL019047,46,5410
POL031800,36,8794
POL049420,50,8794
POL047828,48,27003
POL037167,40,6108
POL014683,57,27003
POL030117,37,27003
POL048335,37,34791
POL033820,52,34738
POL033874,36,8794
POL051342,57,8794
POL045946,37,5410
POL054101,50,8794
POL032292,40,6112
POL051994,39,4076
POL050181,40,34738
POL052372,45,73430
POL018709,37,4990
POL029298,50,8794
POL016158,44,27003
POL019499,41,27003
POL027569,42,73430
POL016642,46,7788
POL041696,44,4076
POL058061,40,34738
POL048434,58,20905
POL010358,49,73430
POL039526,50,27003
POL051930,57,7788
POL042654,44,27003
POL025638,47,73430
POL034365,36,4076
POL033272,36,7788
POL023048,36,73430
POL047889,55,4076
POL044875,54,6108
POL026073,41,27003
POL048526,40,73430
POL038179,35,8794
POL043007,45,8794
POL017127,43,65567
POL041295,40,6112
POL032677,53,34738
POL005012,39,8794
POL048002,36,8794
POL019089,41,27003
POL049844,47,34738
POL020437,44,8794
POL045971,40,7788
POL052428,41,27003
POL017096,41,7788
POL025269,44,8794
POL020561,36,8794
POL015542,36,34738
POL045318,52,8794
POL009103,44,27003
POL051043,49,27742
POL057087,49,7788
POL021002,49,34738
POL017974,36,73430
POL021083,48,27742
POL043936,64,8794
POL028989,49,6112
POL019809,48,7788
POL010772,47,34791
POL007125,37,4076
POL038283,45,5410
POL012729,63,8794
POL006071,44,4076
POL017642,45,5410
POL030663,42,4076
POL052678,47,7788
POL005671,40,5410
POL014402,52,6112
POL028164,50,27003
POL046961,58,7788
POL052856,41,4076
POL037330,39,5410
POL022317,42,27003
POL008392,44,27003
POL008391,49,8794
POL010122,51,8794
POL007036,41,4076
POL019256,40,5410
POL020004,37,5410
POL041500,35,17804
POL029024,35,290
POL014207,40,73430
POL021204,47,7788
POL046580,45,8794
POL038034,35,8794
POL049628,48,6112
POL013506,36,17804
POL036175,46,4076
POL022081,40,34738
POL055120,35,34738
POL010204,40,34738
POL038958,43,16206
POL022528,48,34738
POL027983,39,4990
POL040445,53,8794
POL055377,43,34738
POL042587,36,6108
POL008069,40,4076
POL035369,47,34738
POL057970,48,7788
POL006591,35,8794
POL046329,39,17804
POL049779,43,5410
POL028785,57,4076
POL047256,39,20905
POL045681,41,4076
POL036659,63,27003
POL047164,39,27003
POL044848,40,8794
POL010621,43,4076
POL013812,51,7788
POL005390,49,4990
POL036774,42,8794
POL016946,44,73430
POL037316,40,8794
POL057846,39,5410
POL040416,54,7788
POL013208,43,6112
POL011434,51,8794
POL024737,45,4076
POL026950,49,27003
POL030060,36,27003
POL016783,53,34738
POL016897,43,27742
POL003487,38,4990
POL028536,38,4076
POL018455,36,4076
POL006371,56,34738
POL017845,37,8794
POL023783,39,73430
POL001581,43,8794
POL011152,53,27003
POL024395,54,73430
POL004820,41,8794
POL040811,35,27003
POL024201,44,8794
POL058153,43,6108
POL000472,37,34738
POL047572,42,8794
POL012272,53,34738
POL020508,40,8794
POL050326,44,6112
POL023404,38,4076
POL010088,35,7788
POL058349,41,34738
POL018788,40,8794
POL007679,38,21622
POL030533,42,4990
POL007320,45,5410
POL033796,37,8794
POL018395,42,4990
POL024643,44,8794
POL040594,43,27003
POL038000,49,27003
POL012452,60,8794
POL044563,36,34738
POL016039,38,6108
POL020445,40,7788
POL032181,42,73430
POL030404,39,8794
POL015781,40,13051
POL056233,46,8794
POL027162,36,27003
POL042984,45,17804
POL049087,45,8794
POL009190,44,8794
POL039391,47,27003
POL018695,57,20905
POL013387,45,4076
POL024409,45,7788
POL040763,39,4076
POL010129,44,290
POL007483,44,4990
POL022438,53,8794
POL041176,53,4076
POL038513,55,27742
POL047766,37,6108
POL009302,60,34738
POL011956,39,8794
POL016921,51,27003
POL027229,36,8794
POL052945,50,6112
POL032604,39,27003
POL036987,39,8794
POL027048,47,17804
POL040544,48,27003
POL041600,59,27003
POL053659,47,34791
POL001338,38,6112
POL055056,50,4076
POL040571,55,4990
POL047734,37,16733
POL014798,44,4076
POL025422,43,27003
POL036039,45,27742
POL046916,40,8794
POL052937,44,6112
POL022514,35,5410
POL019415,57,34738
POL018117,49,34791
POL027346,54,17804
POL032151,53,27003
POL007754,47,8794
POL010689,58,8794
POL057812,39,4076
POL017712,43,8794
POL004390,58,8794
POL032865,39,27742
POL004560,45,5410
POL036835,44,34738
POL009461,44,7788
POL017401,39,4076
POL007950,41,27003
POL018297,58,8794
POL005237,41,5410
POL037830,41,34738
POL008360,36,5410
POL011576,40,34738
POL037478,54,6112
POL054810,35,4076
POL028667,49,8794
POL053082,36,6112
POL001770,53,4990
POL033198,47,290
POL040392,36,27003
POL054774,47,8794
POL010933,38,4076
POL027268,40,27003
POL014688,52,6108
POL015745,50,4076
POL001563,58,8794
POL038945,43,8794
POL030883,50,34738
POL030136,43,4076
POL025980,45,4076
POL002006,38,5410
POL018175,44,6108
POL025458,38,34738
POL034297,41,27003
POL010286,44,8794
POL007770,56,73430
POL010195,45,7788
POL030641,38,8794
POL017218,42,4076
POL049631,35,21622
POL009699,50,4076
POL001646,36,4076
POL053345,40,27003
POL028203,48,27003
POL037589,57,8794
POL034963,44,5410
POL006351,54,34738
POL004109,43,6112
POL013013,46,8794
POL042071,36,4990
POL034850,41,5410
POL044207,43,4990
POL026611,38,34738
POL002265,42,8794
POL023195,45,27003
POL012040,60,4990
POL010151,50,34738
POL000502,48,27742
POL023776,40,27003
POL038435,57,27003
POL045575,36,34738
POL029399,36,27742
POL006949,49,5410
POL041519,42,4076
POL014129,56,34738
POL027638,49,8794
POL047406,40,34738
POL012193,53,7788
POL011509,54,4076
POL036021,47,3264
POL023815,47,4076
POL002282,40,4076
POL036445,48,8794
POL033449,50,6112
POL048192,42,34738
POL030056,47,5410
POL037247,54,5410
POL013135,39,27003
POL057655,39,8794
POL038672,60,34791
POL041130,45,8794
POL013914,49,7788
POL046248,35,8794
POL052447,57,6108
POL019218,58,17804
POL006892,45,6108
POL021548,52,7788
POL024741,35,4990
POL005721,47,8794
POL036422,46,34738
POL039066,42,4076
POL039969,47,8794
POL036856,51,34738
POL033254,40,7788
POL042678,45,4076
POL020256,49,8794
POL028668,57,8794
POL020717,52,5410
POL023181,51,8794
POL032737,35,27003
POL019107,39,8794
POL003121,50,4076
POL049027,49,4076
POL027150,53,13051
POL026785,41,4076
POL009634,60,8794
POL040363,37,8794
POL029417,40,34738
POL047832,44,6112
POL057158,40,73430
POL058517,48,4076
POL054222,48,27003
POL006814,36,34738
POL026662,48,7788
POL012701,51,27003
POL023725,44,7788
POL045533,50,27003
POL053196,38,27003
POL038082,45,8794
POL047375,51,4990
POL034104,49,4076
POL003936,36,8794
POL052093,41,13051
POL053729,48,34738
POL009182,41,73430
POL045495,52,8794
POL044383,47,6108
POL058436,61,27003
POL033334,54,8794
POL024126,40,6108
POL029409,45,5410
POL027557,43,7788
POL037435,43,34738
POL026962,42,8794
POL034545,47,4990
POL012944,44,8794
POL032862,39,5410
POL017349,41,73430
POL030265,54,290
POL040484,49,6108
POL042917,40,4076
POL018795,38,73430
POL038485,57,4076
POL031553,43,8794
POL056648,40,7788
POL017190,44,27742
POL016305,44,8794
POL017217,49,4076
POL003181,41,6108
POL029183,43,8794
POL049386,49,6112
POL034616,35,8794
POL017068,40,34738
POL019230,61,8794
POL012760,37,4076
POL016552,46,5410
POL033452,37,4076
POL005930,51,27003
POL026923,52,8794
POL041216,36,8794
POL023089,50,8794
POL014328,42,4076
POL010540,50,34738
POL049581,41,290
POL021146,48,17804
POL053441,52,8794
POL030430,43,7788
POL029564,35,27003
POL052389,65,8794
POL017274,57,8794
POL030004,45,27003
POL041416,61,34738
POL025761,44,16733
POL026050,52,17804
POL030262,59,27003
POL006968,51,4076
POL007039,35,6108
POL027704,58,7788
POL047872,43,34738
POL039912,35,34791
POL050469,43,7788
POL020585,48,5410
POL012527,47,21622
POL034702,52,5410
POL022478,54,16206
POL003704,50,34738
POL012829,40,27003
POL001315,41,27742
POL017640,44,4076
POL041525,45,17804
POL031455,38,16206
POL044241,43,34738
POL047115,48,7788
POL024114,54,34791
POL036146,61,21622
POL055994,40,27003
POL030002,40,6112
POL035791,43,5410
POL046103,37,6112
POL056675,40,27003
POL002042,39,8794
POL012411,49,34738
POL017455,39,4076
POL036429,49,16206
POL047020,57,65567
POL002703,40,8794
POL022604,45,27003
POL042325,54,21622
POL028455,54,27742
POL002064,45,8794
POL003745,40,4076
POL022599,39,34738
POL051136,52,8794
POL034310,40,4076
POL029808,39,4076
POL023257,45,6112
POL015661,35,73430
POL000640,54,7788
POL000328,39,73430
POL044742,39,4076
POL056997,40,34791
POL004175,36,6112
POL053804,50,27003
POL048771,37,27003
POL037105,49,27003
POL026283,39,4076
POL042897,40,4076
POL002002,48,5410
POL056332,44,8794
POL004843,44,8794
POL028205,41,27003
POL056479,37,4076
POL012000,38,34738
POL001321,45,27003
POL008129,41,4076
POL029116,42,27003
POL025884,45,290
POL025564,44,8794
POL004898,44,27003
POL012901,43,5410
POL016467,53,8794
POL002260,36,6112
POL024706,60,8794
POL051066,49,6112
POL048464,48,8794
POL042544,43,17804
POL006713,67,13051
POL032854,47,34738
POL004874,53,73430
POL039747,60,8794
POL045978,47,4990
POL024861,37,17804
POL039144,45,8794
POL017786,53,7788
POL002249,49,65567
POL015068,42,27742
POL012397,39,8794
POL016573,49,34738
POL033331,54,27003
POL049741,50,27003
POL010064,45,6108
POL006819,44,7788
POL051199,42,290
POL052171,39,6112
POL054630,46,17804
POL024802,40,34738
POL001709,46,34738
POL032740,37,8794
POL002530,45,27003
POL019699,49,8794
POL053980,42,4076
POL007003,35,8794
POL032471,38,7788
POL032435,37,8794
POL028354,49,73430
POL044723,40,6112
POL003637,48,8794
POL016427,49,21622
POL017122,48,27742
POL034427,49,5410
POL053977,43,34791
POL003741,43,4076
POL005249,38,27003
POL023200,42,34791
POL005139,35,8794
POL010678,40,6112
POL035772,43,8794
POL025729,49,5410
POL025114,48,27003
POL014917,40,27003
POL054086,46,8794
POL026862,38,290
POL028975,41,8794
POL010881,46,8794
POL024958,43,7788
POL015536,47,7788
POL040678,56,34738
POL016768,64,3264
POL037910,35,6112
POL040085,52,27003
POL018479,42,8794
POL018202,46,5410
POL023952,45,34738
POL011608,61,34738
POL000003,40,4076
POL001976,42,8794
POL057074,39,8794
POL035674,39,5410
POL005317,35,73430
POL032019,54,34738
POL057682,46,27003
POL015851,60,17804
POL015598,37,13051
POL026358,35,27003
POL034997,40,8794
POL007418,43,4076
POL007431,40,6112
POL041847,48,4076
POL004029,41,27003
POL040958,36,27003
POL053933,55,34738
POL047514,43,27003
POL036005,37,27003
POL023630,38,27003
POL001854,44,7788
POL049125,50,27003
POL046371,49,34791
POL016333,41,8794
POL047736,48,4076
POL042927,41,5410
POL027818,49,34738
POL039627,45,8794
POL023137,35,17804
POL014547,41,4076
POL040687,46,27003
POL016706,40,34738
POL051715,40,6112
POL015704,40,4076
POL058474,45,7788
POL027633,46,4990
POL008944,48,8794
POL036301,40,17804
POL047497,44,6108
POL044773,41,34738
POL027202,40,17804
POL040920,44,27003
POL050750,50,73430
POL018278,46,7788
POL034971,48,8794
POL040247,50,8794
POL013989,36,34738
POL041743,48,27003
POL018105,39,73430
POL021775,36,8794
POL034302,36,4076
POL005230,38,27003
POL042740,60,34738
POL047868,40,73430
POL028058,48,5410
POL053018,43,16733
POL032118,44,8794
POL031240,50,7788
POL032198,40,290
POL042559,39,8794
POL032664,41,8794
POL043395,43,8794
POL031729,44,27742
POL037570,47,27003
POL002555,41,8794
POL015778,54,65567
POL050304,51,4076
POL039796,35,4076
POL021399,48,27003
POL012064,52,6112
POL017419,50,5410
POL002760,47,6112
POL001827,62,4076
POL046517,44,34738
POL037493,36,13051
POL016976,42,4076
POL050058,44,27003
POL041550,36,8794
POL057036,45,8794
POL025949,45,8794
POL027859,40,4076
POL016954,48,8794
POL026714,55,4990
POL007379,36,6112
POL042026,35,8794
POL049264,48,8794
POL021867,45,4990
POL011642,46,8794
POL031432,40,73430
POL035289,45,34738
POL058063,45,8794
POL003975,37,27003
POL000720,37,8794
POL052990,39,8794
POL057469,52,8794
POL010719,46,27003
POL036017,43,65567
POL053745,65,8794
POL026368,43,27003
POL044139,35,34738
POL056446,43,27003
POL024427,40,5410
POL036791,40,34791
POL048745,36,17804
POL050507,44,27003
POL011811,36,4076
POL052075,54,5410
POL038007,35,6108
POL025907,39,8794
POL044162,50,34738
POL041850,60,8794
POL047667,43,7788
POL041676,40,17804
POL035928,40,5410
POL045332,45,7788
POL018296,49,17804
POL008285,44,8794
POL009762,40,34738
POL016297,40,290
POL007630,43,8794
POL005172,44,4076
POL049145,53,27003
POL054539,37,27003
POL019643,40,34738
POL058473,36,5410
POL052485,41,8794
POL020800,43,8794
POL039701,40,5410
POL026661,37,8794
POL014083,49,17804
POL002134,48,8794
POL014670,47,8794
